No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,AQI_Category
26551,2016,3,11,6,13.0,47.0,3.0,36.0,500.0,13.0,-4.8,1017.7,-16.4,0.0,SSE,0.7,Huairou,2016-03-11 06:00:00,Sedang
26552,2016,3,11,7,11.0,38.0,4.0,41.0,600.0,6.0,-5.2,1018.0,-14.0,0.0,N,1.2,Huairou,2016-03-11 07:00:00,Sehat
26553,2016,3,11,8,17.0,23.0,7.0,34.0,900.0,18.0,-1.9,1018.2,-16.1,0.0,NNE,0.5,Huairou,2016-03-11 08:00:00,Sedang
26554,2016,3,11,9,20.0,66.0,7.0,26.0,900.0,31.0,1.3,1017.9,-17.6,0.0,ESE,2.7,Huairou,2016-03-11 09:00:00,Sedang
26555,2016,3,11,10,20.0,35.0,3.0,12.0,800.0,51.0,2.9,1017.4,-19.8,0.0,ESE,2.0,Huairou,2016-03-11 10:00:00,Sedang
26556,2016,3,11,11,10.0,18.0,2.0,7.0,500.0,61.0,4.1,1016.5,-19.5,0.0,SSW,1.5,Huairou,2016-03-11 11:00:00,Sehat
26557,2016,3,11,12,9.0,17.0,2.0,7.0,400.0,66.0,5.3,1015.5,-20.1,0.0,ESE,2.7,Huairou,2016-03-11 12:00:00,Sehat
26558,2016,3,11,13,10.0,11.0,2.0,7.0,400.0,69.0,6.1,1014.0,-19.5,0.0,ESE,2.7,Huairou,2016-03-11 13:00:00,Sehat
26559,2016,3,11,14,13.0,13.0,2.0,7.0,300.0,72.0,6.3,1012.7,-20.2,0.0,ENE,2.4,Huairou,2016-03-11 14:00:00,Sedang
26560,2016,3,11,15,12.0,14.0,2.0,6.0,400.0,75.0,7.1,1011.8,-19.5,0.0,ESE,2.4,Huairou,2016-03-11 15:00:00,Sehat
26561,2016,3,11,16,13.0,20.0,3.0,8.0,400.0,75.0,7.2,1011.1,-19.5,0.0,ESE,3.1,Huairou,2016-03-11 16:00:00,Sedang
26562,2016,3,11,17,16.0,20.0,3.0,11.0,400.0,71.0,6.9,1010.6,-19.7,0.0,ENE,2.4,Huairou,2016-03-11 17:00:00,Sedang
26563,2016,3,11,18,15.0,27.0,4.0,19.0,500.0,62.0,6.0,1010.6,-18.8,0.0,ENE,1.3,Huairou,2016-03-11 18:00:00,Sedang
26564,2016,3,11,19,24.0,48.0,7.0,40.0,600.0,35.0,3.6,1011.0,-18.6,0.0,NNE,1.6,Huairou,2016-03-11 19:00:00,Sedang
26565,2016,3,11,20,44.0,60.0,9.0,63.0,900.0,5.0,1.9,1011.2,-15.6,0.0,NW,1.5,Huairou,2016-03-11 20:00:00,Buruk
26566,2016,3,11,21,58.0,106.0,13.0,67.0,1300.0,2.0,0.4,1011.5,-14.4,0.0,NW,1.6,Huairou,2016-03-11 21:00:00,Sangat Buruk
26567,2016,3,11,22,53.0,67.0,12.0,40.0,1200.0,11.0,-0.5,1011.7,-13.8,0.0,NW,2.0,Huairou,2016-03-11 22:00:00,Buruk
26568,2016,3,11,23,49.0,56.0,10.0,37.0,1100.0,13.0,-1.6,1011.5,-13.5,0.0,NW,1.3,Huairou,2016-03-11 23:00:00,Buruk
26569,2016,3,12,0,42.0,53.0,8.0,26.0,900.0,20.0,-2.0,1011.3,-13.5,0.0,NW,1.5,Huairou,2016-03-12 00:00:00,Buruk
26570,2016,3,12,1,41.0,51.0,7.0,19.0,1000.0,23.0,-2.2,1011.1,-13.4,0.0,NW,1.6,Huairou,2016-03-12 01:00:00,Buruk
26571,2016,3,12,2,39.0,46.0,6.0,21.0,1000.0,18.0,-2.9,1011.0,-12.1,0.0,NNW,0.8,Huairou,2016-03-12 02:00:00,Buruk
26572,2016,3,12,3,44.0,64.0,7.0,30.0,1100.0,7.0,-2.9,1010.4,-13.5,0.0,WNW,1.6,Huairou,2016-03-12 03:00:00,Buruk
26573,2016,3,12,4,46.0,65.0,6.0,31.0,1100.0,3.0,-3.1,1010.0,-13.4,0.0,NW,2.1,Huairou,2016-03-12 04:00:00,Buruk
26574,2016,3,12,5,45.0,58.0,7.0,24.0,1200.0,9.0,-3.3,1009.7,-12.8,0.0,NW,1.4,Huairou,2016-03-12 05:00:00,Buruk
26575,2016,3,12,6,48.0,65.0,6.0,30.0,1300.0,3.0,-3.9,1009.6,-12.3,0.0,NW,1.8,Huairou,2016-03-12 06:00:00,Buruk
26576,2016,3,12,7,49.0,69.0,7.0,33.0,1400.0,2.0,-3.9,1009.5,-11.6,0.0,NW,2.1,Huairou,2016-03-12 07:00:00,Buruk
26577,2016,3,12,8,66.0,90.0,9.0,36.0,1600.0,2.0,-2.1,1009.7,-10.2,0.0,NNW,0.7,Huairou,2016-03-12 08:00:00,Sangat Buruk
26578,2016,3,12,9,75.0,123.0,17.0,42.0,1900.0,2.0,0.7,1010.0,-10.5,0.0,WNW,0.7,Huairou,2016-03-12 09:00:00,Sangat Buruk
26579,2016,3,12,10,78.0,111.0,39.0,48.0,2100.0,11.0,3.6,1010.1,-10.8,0.0,SSE,1.7,Huairou,2016-03-12 10:00:00,Sangat Buruk
26580,2016,3,12,11,91.0,130.0,48.0,52.0,2000.0,23.0,4.5,1009.6,-10.8,0.0,SSE,1.4,Huairou,2016-03-12 11:00:00,Sangat Buruk
26581,2016,3,12,12,100.0,133.0,45.0,54.0,1800.0,27.0,5.3,1008.9,-11.8,0.0,ESE,1.8,Huairou,2016-03-12 12:00:00,Sangat Buruk
26582,2016,3,12,13,103.0,136.0,46.0,55.0,1800.0,33.0,6.7,1007.6,-10.6,0.0,SSE,1.2,Huairou,2016-03-12 13:00:00,Sangat Buruk
26583,2016,3,12,14,103.0,151.0,51.0,59.0,1700.0,37.0,7.3,1006.5,-10.5,0.0,SE,2.0,Huairou,2016-03-12 14:00:00,Sangat Buruk
26584,2016,3,12,15,99.0,141.0,48.0,57.0,1500.0,41.0,8.6,1006.1,-10.4,0.0,SSW,1.9,Huairou,2016-03-12 15:00:00,Sangat Buruk
26585,2016,3,12,16,101.0,144.0,49.0,57.0,1400.0,45.0,8.5,1006.2,-9.5,0.0,SSE,2.6,Huairou,2016-03-12 16:00:00,Sangat Buruk
26586,2016,3,12,17,102.0,151.0,49.0,63.0,1400.0,41.0,8.0,1006.5,-9.0,0.0,SW,1.6,Huairou,2016-03-12 17:00:00,Sangat Buruk
26587,2016,3,12,18,111.0,151.0,49.0,69.0,1500.0,36.0,6.4,1006.9,-8.4,0.0,WNW,1.4,Huairou,2016-03-12 18:00:00,Sangat Buruk
26588,2016,3,12,19,116.0,162.0,39.0,86.0,1700.0,11.0,3.7,1007.6,-8.7,0.0,WNW,1.5,Huairou,2016-03-12 19:00:00,Sangat Buruk
26589,2016,3,12,20,148.0,172.0,40.0,90.0,2100.0,2.0,3.2,1008.8,-8.5,0.0,WNW,2.1,Huairou,2016-03-12 20:00:00,Sangat Buruk
26590,2016,3,12,21,135.0,153.0,34.0,75.0,1900.0,4.0,2.2,1009.6,-8.2,0.0,NW,1.1,Huairou,2016-03-12 21:00:00,Sangat Buruk
26591,2016,3,12,22,125.0,143.0,31.0,66.0,1800.0,8.0,0.9,1010.6,-8.4,0.0,E,1.8,Huairou,2016-03-12 22:00:00,Sangat Buruk
26592,2016,3,12,23,145.0,169.0,29.0,87.0,2200.0,2.0,-0.1,1011.0,-8.1,0.0,WNW,2.0,Huairou,2016-03-12 23:00:00,Sangat Buruk
26593,2016,3,13,0,136.0,150.0,25.0,73.0,2100.0,2.0,-1.5,1011.9,-8.1,0.0,NW,1.1,Huairou,2016-03-13 00:00:00,Sangat Buruk
26594,2016,3,13,1,132.0,140.0,20.0,55.0,1900.0,2.0,-1.1,1012.6,-7.7,0.0,WNW,1.6,Huairou,2016-03-13 01:00:00,Sangat Buruk
26595,2016,3,13,2,129.0,131.0,17.0,52.0,1600.0,2.0,-1.1,1013.2,-8.3,0.0,NW,1.1,Huairou,2016-03-13 02:00:00,Sangat Buruk
26596,2016,3,13,3,115.0,132.0,13.0,53.0,1400.0,2.0,-1.6,1013.5,-8.1,0.0,SW,1.1,Huairou,2016-03-13 03:00:00,Sangat Buruk
26597,2016,3,13,4,116.0,123.0,11.0,58.0,1400.0,2.0,-2.1,1014.0,-8.8,0.0,NW,2.0,Huairou,2016-03-13 04:00:00,Sangat Buruk
26599,2016,3,13,6,61.0,61.0,9.0,35.0,1100.0,16.0,-1.5,1015.4,-10.3,0.0,E,0.8,Huairou,2016-03-13 06:00:00,Sangat Buruk
26600,2016,3,13,7,52.0,52.0,7.0,50.0,1100.0,3.0,0.9,1016.1,-12.2,0.0,NW,1.9,Huairou,2016-03-13 07:00:00,Buruk
26601,2016,3,13,8,8.0,8.0,4.0,10.0,400.0,65.0,3.8,1017.2,-11.8,0.0,WSW,0.9,Huairou,2016-03-13 08:00:00,Sehat
26602,2016,3,13,9,5.0,14.0,2.0,6.0,300.0,73.0,5.1,1017.6,-14.9,0.0,W,2.1,Huairou,2016-03-13 09:00:00,Sehat
26603,2016,3,13,10,6.0,19.0,2.0,3.0,300.0,77.0,6.5,1017.7,-14.9,0.0,WNW,1.5,Huairou,2016-03-13 10:00:00,Sehat
26604,2016,3,13,11,8.0,8.0,2.0,4.0,300.0,79.0,8.9,1017.3,-15.6,0.0,SSE,3.2,Huairou,2016-03-13 11:00:00,Sehat
26605,2016,3,13,12,3.0,5.0,2.0,5.0,300.0,82.0,9.4,1016.4,-16.8,0.0,ESE,2.7,Huairou,2016-03-13 12:00:00,Sehat
26606,2016,3,13,13,8.0,8.0,2.0,6.0,300.0,84.0,11.0,1015.2,-16.4,0.0,SE,3.3,Huairou,2016-03-13 13:00:00,Sehat
26607,2016,3,13,14,8.0,8.0,2.0,6.0,300.0,85.0,11.2,1014.1,-17.2,0.0,ESE,3.5,Huairou,2016-03-13 14:00:00,Sehat
26608,2016,3,13,15,8.0,9.0,2.0,7.0,300.0,86.0,11.7,1013.4,-16.8,0.0,SSE,3.7,Huairou,2016-03-13 15:00:00,Sehat
26609,2016,3,13,16,5.0,14.0,2.0,7.0,300.0,87.0,11.8,1013.0,-16.8,0.0,SE,2.7,Huairou,2016-03-13 16:00:00,Sehat
26610,2016,3,13,17,8.0,14.0,2.0,10.0,400.0,84.0,11.6,1012.9,-16.0,0.0,S,2.2,Huairou,2016-03-13 17:00:00,Sehat
26611,2016,3,13,18,13.0,25.0,2.0,25.0,500.0,66.0,9.9,1013.1,-15.6,0.0,SE,1.9,Huairou,2016-03-13 18:00:00,Sedang
26612,2016,3,13,19,28.0,56.0,6.0,52.0,700.0,31.0,6.7,1013.9,-13.6,0.0,NW,0.9,Huairou,2016-03-13 19:00:00,Sedang
26613,2016,3,13,20,49.0,94.0,9.0,67.0,1100.0,4.0,5.0,1014.2,-13.4,0.0,NW,1.8,Huairou,2016-03-13 20:00:00,Buruk
26614,2016,3,13,21,58.0,63.0,12.0,43.0,1400.0,14.0,3.4,1014.8,-13.0,0.0,NW,1.0,Huairou,2016-03-13 21:00:00,Sangat Buruk
26615,2016,3,13,22,63.0,79.0,14.0,47.0,1600.0,5.0,2.9,1014.9,-12.6,0.0,NNE,1.2,Huairou,2016-03-13 22:00:00,Sangat Buruk
26616,2016,3,13,23,72.0,98.0,12.0,52.0,1900.0,2.0,1.1,1015.1,-11.3,0.0,NW,2.1,Huairou,2016-03-13 23:00:00,Sangat Buruk
26617,2016,3,14,0,75.0,93.0,13.0,53.0,1600.0,2.0,3.2,1015.5,-12.3,0.0,ENE,1.2,Huairou,2016-03-14 00:00:00,Sangat Buruk
26618,2016,3,14,1,79.0,153.0,16.0,61.0,1200.0,2.0,1.0,1015.9,-10.2,0.0,NW,1.7,Huairou,2016-03-14 01:00:00,Sangat Buruk
26619,2016,3,14,2,75.0,126.0,12.0,49.0,1400.0,2.0,-0.1,1015.7,-9.6,0.0,WNW,2.2,Huairou,2016-03-14 02:00:00,Sangat Buruk
26620,2016,3,14,3,62.0,75.0,9.0,32.0,1200.0,2.0,-0.8,1015.5,-9.4,0.0,WNW,2.5,Huairou,2016-03-14 03:00:00,Sangat Buruk
26621,2016,3,14,4,54.0,64.0,7.0,26.0,1000.0,7.0,-1.2,1015.2,-9.3,0.0,WNW,2.2,Huairou,2016-03-14 04:00:00,Buruk
26622,2016,3,14,5,50.0,60.0,7.0,23.0,900.0,11.0,-1.5,1015.3,-8.9,0.0,WNW,2.1,Huairou,2016-03-14 05:00:00,Buruk
26623,2016,3,14,6,50.0,62.0,6.0,24.0,900.0,9.0,-2.5,1015.4,-9.0,0.0,NW,1.1,Huairou,2016-03-14 06:00:00,Buruk
26624,2016,3,14,7,53.0,76.0,6.0,27.0,1100.0,5.0,-2.8,1015.9,-8.5,0.0,ENE,1.1,Huairou,2016-03-14 07:00:00,Buruk
26625,2016,3,14,8,60.0,74.0,10.0,42.0,1300.0,2.0,0.5,1016.2,-9.0,0.0,SE,0.7,Huairou,2016-03-14 08:00:00,Sangat Buruk
26626,2016,3,14,9,57.0,114.0,14.0,44.0,1200.0,2.0,4.2,1016.4,-9.2,0.0,SE,1.5,Huairou,2016-03-14 09:00:00,Sangat Buruk
26627,2016,3,14,10,64.0,128.0,14.0,33.0,1000.0,27.0,6.8,1016.3,-9.2,0.0,SE,2.0,Huairou,2016-03-14 10:00:00,Sangat Buruk
26628,2016,3,14,11,74.0,131.0,15.0,34.0,900.0,40.0,9.2,1015.3,-10.4,0.0,ESE,2.1,Huairou,2016-03-14 11:00:00,Sangat Buruk
26629,2016,3,14,12,64.0,101.0,13.0,32.0,800.0,53.0,11.1,1014.3,-11.1,0.0,ESE,1.3,Huairou,2016-03-14 12:00:00,Sangat Buruk
26630,2016,3,14,13,64.0,90.0,14.0,34.0,800.0,61.0,13.6,1012.8,-11.8,0.0,SSW,1.5,Huairou,2016-03-14 13:00:00,Sangat Buruk
26631,2016,3,14,14,54.0,67.0,11.0,26.0,700.0,80.0,15.2,1011.3,-13.1,0.0,SSW,3.1,Huairou,2016-03-14 14:00:00,Buruk
26632,2016,3,14,15,48.0,74.0,10.0,33.0,700.0,76.0,15.9,1010.4,-13.5,0.0,SSW,3.3,Huairou,2016-03-14 15:00:00,Buruk
26634,2016,3,14,17,50.0,73.0,8.0,40.0,800.0,77.0,15.0,1009.5,-14.2,0.0,S,2.9,Huairou,2016-03-14 17:00:00,Buruk
26635,2016,3,14,18,45.0,63.0,7.0,37.0,700.0,78.0,13.3,1009.4,-12.8,0.0,SW,1.5,Huairou,2016-03-14 18:00:00,Buruk
26636,2016,3,14,19,51.0,78.0,8.0,45.0,800.0,59.0,9.9,1010.0,-12.1,0.0,NW,1.9,Huairou,2016-03-14 19:00:00,Buruk
26637,2016,3,14,20,55.0,112.0,9.0,76.0,1000.0,16.0,8.8,1010.3,-11.8,0.0,NNE,1.8,Huairou,2016-03-14 20:00:00,Buruk
26638,2016,3,14,21,84.0,162.0,14.0,81.0,1700.0,2.0,7.9,1010.8,-11.5,0.0,NW,1.5,Huairou,2016-03-14 21:00:00,Sangat Buruk
26639,2016,3,14,22,88.0,95.0,10.0,49.0,1400.0,18.0,6.8,1011.1,-10.5,0.0,NW,1.5,Huairou,2016-03-14 22:00:00,Sangat Buruk
26640,2016,3,14,23,80.0,93.0,10.0,35.0,1300.0,30.0,6.5,1010.9,-11.7,0.0,N,0.6,Huairou,2016-03-14 23:00:00,Sangat Buruk
26641,2016,3,15,0,84.0,84.0,8.0,31.0,1300.0,26.0,5.6,1010.5,-11.1,0.0,N,0.5,Huairou,2016-03-15 00:00:00,Sangat Buruk
26642,2016,3,15,1,72.0,103.0,8.0,26.0,1200.0,24.0,4.8,1010.3,-10.5,0.0,N,0.9,Huairou,2016-03-15 01:00:00,Sangat Buruk
26643,2016,3,15,2,66.0,98.0,8.0,20.0,900.0,22.0,5.0,1010.0,-10.8,0.0,N,0.7,Huairou,2016-03-15 02:00:00,Sangat Buruk
26644,2016,3,15,3,62.0,62.0,8.0,19.0,800.0,22.0,4.5,1009.9,-10.0,0.0,NW,1.7,Huairou,2016-03-15 03:00:00,Sangat Buruk
26645,2016,3,15,4,64.0,107.0,8.0,22.0,900.0,15.0,4.7,1009.6,-9.9,0.0,W,1.3,Huairou,2016-03-15 04:00:00,Sangat Buruk
26647,2016,3,15,6,68.0,105.0,11.0,31.0,1000.0,10.0,3.9,1009.3,-8.8,0.0,NW,2.0,Huairou,2016-03-15 06:00:00,Sangat Buruk
26648,2016,3,15,7,67.0,114.0,10.0,32.0,1100.0,6.0,4.1,1009.6,-8.6,0.0,WNW,2.3,Huairou,2016-03-15 07:00:00,Sangat Buruk
26649,2016,3,15,8,90.0,123.0,15.0,49.0,1300.0,2.0,5.0,1009.6,-7.8,0.0,NW,0.9,Huairou,2016-03-15 08:00:00,Sangat Buruk
26650,2016,3,15,9,95.0,171.0,17.0,57.0,1500.0,2.0,7.5,1010.2,-7.4,0.0,SE,0.8,Huairou,2016-03-15 09:00:00,Sangat Buruk
26651,2016,3,15,10,120.0,194.0,34.0,65.0,1600.0,10.0,9.0,1009.8,-6.4,0.0,ESE,1.4,Huairou,2016-03-15 10:00:00,Sangat Buruk
26653,2016,3,15,12,136.0,183.0,34.0,56.0,1400.0,29.0,10.1,1009.1,-5.5,0.0,SSE,1.9,Huairou,2016-03-15 12:00:00,Sangat Buruk
26656,2016,3,15,15,143.0,192.0,41.0,54.0,1500.0,53.0,12.1,1006.7,-4.5,0.0,SE,1.9,Huairou,2016-03-15 15:00:00,Sangat Buruk
26657,2016,3,15,16,150.0,206.0,53.0,59.0,1700.0,56.0,12.1,1006.2,-4.1,0.0,ESE,1.5,Huairou,2016-03-15 16:00:00,Sangat Buruk
26658,2016,3,15,17,154.0,213.0,64.0,71.0,1700.0,43.0,11.8,1006.0,-4.4,0.0,SSE,0.9,Huairou,2016-03-15 17:00:00,Sangat Buruk
26659,2016,3,15,18,159.0,225.0,58.0,80.0,1800.0,30.0,10.4,1006.0,-4.4,0.0,NNW,1.0,Huairou,2016-03-15 18:00:00,Sangat Buruk
26660,2016,3,15,19,165.0,236.0,51.0,106.0,2000.0,2.0,7.3,1006.4,-3.6,0.0,WNW,2.2,Huairou,2016-03-15 19:00:00,Sangat Buruk
26661,2016,3,15,20,195.0,257.0,39.0,91.0,2300.0,2.0,6.2,1006.9,-4.0,0.0,NW,0.8,Huairou,2016-03-15 20:00:00,Sangat Buruk
26662,2016,3,15,21,195.0,231.0,38.0,80.0,2300.0,3.0,4.9,1007.2,-4.1,0.0,WNW,0.8,Huairou,2016-03-15 21:00:00,Sangat Buruk
26664,2016,3,15,23,182.0,201.0,30.0,59.0,2000.0,10.0,3.4,1007.4,-3.2,0.0,NW,2.1,Huairou,2016-03-15 23:00:00,Sangat Buruk
26665,2016,3,16,0,178.0,178.0,27.0,49.0,1900.0,14.0,3.5,1007.6,-3.5,0.0,NW,2.1,Huairou,2016-03-16 00:00:00,Sangat Buruk
26666,2016,3,16,1,174.0,189.0,24.0,49.0,1900.0,11.0,2.7,1007.5,-4.1,0.0,NNE,0.4,Huairou,2016-03-16 01:00:00,Sangat Buruk
26668,2016,3,16,3,178.0,206.0,15.0,45.0,1800.0,4.0,1.7,1007.4,-3.0,0.0,NW,1.3,Huairou,2016-03-16 03:00:00,Sangat Buruk
26669,2016,3,16,4,175.0,180.0,12.0,39.0,1700.0,7.0,2.3,1007.5,-3.0,0.0,NW,2.1,Huairou,2016-03-16 04:00:00,Sangat Buruk
26670,2016,3,16,5,170.0,194.0,11.0,38.0,1700.0,6.0,1.5,1007.7,-2.6,0.0,NW,1.8,Huairou,2016-03-16 05:00:00,Sangat Buruk
26671,2016,3,16,6,169.0,196.0,9.0,40.0,1600.0,3.0,0.7,1008.3,-2.7,0.0,ESE,1.0,Huairou,2016-03-16 06:00:00,Sangat Buruk
26672,2016,3,16,7,169.0,190.0,10.0,40.0,1700.0,4.0,0.1,1008.7,-2.1,0.0,WNW,1.0,Huairou,2016-03-16 07:00:00,Sangat Buruk
26673,2016,3,16,8,178.0,234.0,15.0,46.0,1700.0,2.0,1.2,1009.3,-1.7,0.0,NW,0.6,Huairou,2016-03-16 08:00:00,Sangat Buruk
26675,2016,3,16,10,202.0,271.0,28.0,70.0,1900.0,2.0,8.5,1009.1,-1.3,0.0,ESE,1.6,Huairou,2016-03-16 10:00:00,Sangat Buruk
26676,2016,3,16,11,203.0,276.0,30.0,60.0,1600.0,26.0,11.2,1008.5,-0.3,0.0,SSE,1.8,Huairou,2016-03-16 11:00:00,Sangat Buruk
26677,2016,3,16,12,207.0,273.0,31.0,49.0,1500.0,55.0,12.8,1007.7,0.8,0.0,SSE,2.0,Huairou,2016-03-16 12:00:00,Sangat Buruk
26678,2016,3,16,13,208.0,257.0,33.0,43.0,1500.0,85.0,13.9,1006.8,0.2,0.0,SSE,2.9,Huairou,2016-03-16 13:00:00,Sangat Buruk
26679,2016,3,16,14,229.0,270.0,37.0,48.0,1500.0,103.0,15.1,1006.0,0.1,0.0,S,1.8,Huairou,2016-03-16 14:00:00,Sangat Buruk
26680,2016,3,16,15,253.0,286.0,43.0,63.0,1700.0,120.0,15.6,1005.4,-0.2,0.0,S,1.8,Huairou,2016-03-16 15:00:00,Sangat Buruk
26681,2016,3,16,16,274.0,313.0,44.0,93.0,2000.0,92.0,15.4,1005.5,0.4,0.0,SSE,1.7,Huairou,2016-03-16 16:00:00,Sangat Buruk
26682,2016,3,16,17,280.0,311.0,44.0,122.0,2200.0,65.0,14.4,1005.5,0.2,0.0,NNW,1.4,Huairou,2016-03-16 17:00:00,Sangat Buruk
26683,2016,3,16,18,287.0,315.0,42.0,134.0,2300.0,46.0,13.4,1005.5,0.7,0.0,NE,1.0,Huairou,2016-03-16 18:00:00,Sangat Buruk
26684,2016,3,16,19,304.0,355.0,39.0,159.0,3100.0,11.0,11.4,1005.5,1.1,0.0,N,0.9,Huairou,2016-03-16 19:00:00,Sangat Buruk
26685,2016,3,16,20,323.0,364.0,31.0,143.0,3100.0,2.0,10.0,1005.9,0.6,0.0,NW,1.3,Huairou,2016-03-16 20:00:00,Sangat Buruk
26686,2016,3,16,21,346.0,348.0,27.0,110.0,3100.0,11.0,9.4,1006.4,0.5,0.0,NW,1.7,Huairou,2016-03-16 21:00:00,Sangat Buruk
26687,2016,3,16,22,331.0,331.0,23.0,96.0,2800.0,12.0,8.3,1006.6,0.5,0.0,NNW,1.2,Huairou,2016-03-16 22:00:00,Sangat Buruk
26688,2016,3,16,23,319.0,319.0,19.0,79.0,2700.0,16.0,7.5,1006.8,0.2,0.0,NW,0.9,Huairou,2016-03-16 23:00:00,Sangat Buruk
26689,2016,3,17,0,309.0,309.0,16.0,66.0,2500.0,17.0,7.4,1006.7,0.8,0.0,NW,1.0,Huairou,2016-03-17 00:00:00,Sangat Buruk
26690,2016,3,17,1,289.0,289.0,13.0,53.0,2300.0,13.0,6.8,1006.3,0.9,0.0,NW,1.2,Huairou,2016-03-17 01:00:00,Sangat Buruk
26691,2016,3,17,2,274.0,274.0,11.0,38.0,1800.0,13.0,5.8,1006.0,0.5,0.0,NW,1.7,Huairou,2016-03-17 02:00:00,Sangat Buruk
26692,2016,3,17,3,267.0,267.0,8.0,38.0,1700.0,10.0,5.5,1005.2,0.7,0.0,NW,2.0,Huairou,2016-03-17 03:00:00,Sangat Buruk
26693,2016,3,17,4,267.0,267.0,7.0,35.0,1700.0,20.0,4.8,1004.4,0.4,0.0,NW,2.5,Huairou,2016-03-17 04:00:00,Sangat Buruk
26695,2016,3,17,6,261.0,261.0,5.0,37.0,1800.0,22.0,4.1,1004.4,0.2,0.0,NW,1.9,Huairou,2016-03-17 06:00:00,Sangat Buruk
26696,2016,3,17,7,261.0,261.0,4.0,41.0,1900.0,10.0,3.7,1004.5,0.2,0.0,WNW,1.8,Huairou,2016-03-17 07:00:00,Sangat Buruk
26697,2016,3,17,8,255.0,255.0,8.0,50.0,1900.0,5.0,5.4,1005.1,0.9,0.0,WNW,1.8,Huairou,2016-03-17 08:00:00,Sangat Buruk
26698,2016,3,17,9,269.0,269.0,18.0,53.0,2000.0,9.0,9.0,1005.0,0.7,0.0,W,0.7,Huairou,2016-03-17 09:00:00,Sangat Buruk
26699,2016,3,17,10,277.0,277.0,41.0,55.0,1800.0,33.0,11.0,1005.0,1.0,0.0,SSE,1.0,Huairou,2016-03-17 10:00:00,Sangat Buruk
26700,2016,3,17,11,267.0,267.0,49.0,65.0,1900.0,47.0,11.6,1004.5,0.9,0.0,SSE,1.6,Huairou,2016-03-17 11:00:00,Sangat Buruk
26701,2016,3,17,12,245.0,245.0,50.0,63.0,1900.0,64.0,13.7,1003.6,1.3,0.0,SSE,1.6,Huairou,2016-03-17 12:00:00,Sangat Buruk
26702,2016,3,17,13,257.0,257.0,45.0,58.0,1800.0,89.0,15.2,1002.4,2.4,0.0,SSE,1.5,Huairou,2016-03-17 13:00:00,Sangat Buruk
26703,2016,3,17,14,268.0,268.0,43.0,55.0,1800.0,109.0,15.6,1001.3,2.7,0.0,WSW,2.0,Huairou,2016-03-17 14:00:00,Sangat Buruk
26704,2016,3,17,15,265.0,265.0,47.0,53.0,1900.0,125.0,16.0,1000.5,2.4,0.0,SW,1.9,Huairou,2016-03-17 15:00:00,Sangat Buruk
26705,2016,3,17,16,268.0,268.0,44.0,65.0,1900.0,121.0,16.2,1000.0,2.2,0.0,WSW,2.4,Huairou,2016-03-17 16:00:00,Sangat Buruk
26706,2016,3,17,17,271.0,271.0,40.0,76.0,1800.0,115.0,16.0,999.7,2.0,0.0,SW,1.4,Huairou,2016-03-17 17:00:00,Sangat Buruk
26707,2016,3,17,18,281.0,281.0,37.0,97.0,2000.0,89.0,14.6,999.8,2.5,0.0,NW,1.2,Huairou,2016-03-17 18:00:00,Sangat Buruk
26708,2016,3,17,19,293.0,293.0,29.0,122.0,2400.0,42.0,11.5,1000.3,2.2,0.0,WNW,1.8,Huairou,2016-03-17 19:00:00,Sangat Buruk
26709,2016,3,17,20,355.0,355.0,24.0,97.0,2700.0,37.0,10.4,1000.8,2.0,0.0,WNW,2.2,Huairou,2016-03-17 20:00:00,Sangat Buruk
26710,2016,3,17,21,335.0,335.0,20.0,72.0,2400.0,45.0,9.3,1000.9,1.9,0.0,NW,0.4,Huairou,2016-03-17 21:00:00,Sangat Buruk
26711,2016,3,17,22,302.0,302.0,18.0,62.0,2100.0,48.0,8.3,1000.8,1.9,0.0,NE,0.3,Huairou,2016-03-17 22:00:00,Sangat Buruk
26712,2016,3,17,23,309.0,309.0,14.0,62.0,2200.0,38.0,6.9,1001.1,2.8,0.0,NW,0.6,Huairou,2016-03-17 23:00:00,Sangat Buruk
26713,2016,3,18,0,309.0,309.0,13.0,47.0,2000.0,45.0,6.6,1001.3,1.7,0.0,NW,2.0,Huairou,2016-03-18 00:00:00,Sangat Buruk
26714,2016,3,18,1,303.0,303.0,11.0,39.0,1900.0,49.0,6.3,1001.1,1.6,0.0,WNW,0.7,Huairou,2016-03-18 01:00:00,Sangat Buruk
26715,2016,3,18,2,305.0,305.0,12.0,36.0,2000.0,50.0,5.8,1001.4,1.7,0.0,SE,0.7,Huairou,2016-03-18 02:00:00,Sangat Buruk
26716,2016,3,18,3,307.0,307.0,9.0,37.0,1900.0,44.0,4.6,1000.9,1.8,0.0,WNW,0.6,Huairou,2016-03-18 03:00:00,Sangat Buruk
26717,2016,3,18,4,304.0,304.0,7.0,34.0,1900.0,42.0,3.9,1000.9,1.4,0.0,W,1.0,Huairou,2016-03-18 04:00:00,Sangat Buruk
26718,2016,3,18,5,301.0,301.0,6.0,34.0,1900.0,39.0,4.0,1001.2,1.5,0.0,NW,1.3,Huairou,2016-03-18 05:00:00,Sangat Buruk
